osm_id,name,type
"177404398",,
"177404400",,
"177405819",,
"177405950",,
"177405951",,
"177405952",,
"177405953",,
"177646787",,
"177646806",,
"177646810",,
"177646826",,
"177646836",,
"177646839",,
"177647423",,roof
"177651888",,industrial
"177651889",,
"177651890",,
"177651891",,industrial
"177651892",,industrial
"177682991",,
"177682992",Лаки,hotel
"177682993",,
"177683948",Евагелистичка Методистич,church
"177684325",,
"177686317",,
"177689968",,
"177689969",,
"177689970",,
"177689971",,
"177695165",,yes
"177695167",Тврдина Кале,
"177695168",,yes
"179091100",,
"179484771",,
"179484774",ОУ Ѓорѓија Пулевски,school
"179607962",,
"179607964",Свети Илија,church
"179747891",,
"179747895",Тинекс,
"179747907",,
"179790298",,
"179790306",,
"179790315",,
"179790325",,
"179790352",,
"180363121",Национална галерија на Ма,gallery
"182149674",Македонски телеком - Главн,commercial
"182277628",полициска Станица Карпош 1,no
"182436631",,
"182436633",,
"182436636",,
"182436639",,
"182436640",,
"182436641",,
"182436643",,
"182458594",,
"183227463",Koniko Computers,
"183426673",,
"183426674",,
"183590612",,church
"183590619",,
"183590620",,
"183591271",,
"183591272",,
"183591275",,
"185377843",Амбуланта Влае,public
"187549548",Макоил Дирекција,
"189429723",Skopje City Mall,retail
"189712892",,house
"189712897",,house
"189712899",,house
"189883320",DataPons,
"189884673",Ми-Да Гранд Моторс,commercial
"189884674",,
"189887853",,
"189887857",Катна Гаража,parking
"189887858",,
"189887860",,
"189887862",ТЦ Бисер,
"189889558",,
"189889560",,
"189939101",,
"189939103",,
"189939104",,apartments
"189939105",Dolce International Hotel,hotel
"189939106",,
"189939107",,
"189939110",,
"189939113",,
"189939114",,
"189939117",,residential
"189939119",,
"189939120",Адора инженеринг,
"189975220",,
"189975221",,residential
"189975222",,
"189975223",Шпанија амбасада,office
"189975224",,
"189975225",,
"189975226",,
"189975227",,
"189975229",,
"189975230",,
"189975231",,
"189975232",,
"189975233",,
"189975234",,restaurant
"189975235",,office
"189975236",,
"189975237",,
"189975238",,
"190018638",Пет Вет,house
"190217752",Мамас,nightclub
"191465755",,
"191542348",,office
"191605875",,apartments
"191605876",,
"191605877",,apartments
"191605878",,apartments
"191605879",,apartments
"191605880",,apartments
"191605881",,
"191606010",,
"191606011",,
"191606012",,
"191606013",,
"191606014",,
"191606015",,
"194980853",,
"197382023",Министерство за надворешн,commercial
"197388431",,
"197388433",,apartments
"197388436",,
"199100784","19",residential
"200568438",,apartments
"200568439",,apartments
"200568440",,apartments
"200568441",,
"200568443",,
"200568444",,apartments
"200568445",,
"200568446",Љубов,cafe
"200568447",Почесен Конзулат на Јапон,embassy
"200568448",,
"200568449",,
"203333445",,
"203333447",,
"215529730",,residential
"221617855",,house
"221617856",,house
"221617857",,industrial
"221617858",,
"221617859",,house
"221617860",,house
"221617861",,house
"221617862",,house
"221617863",,industrial
"221617864",,
"221617867",,house
"221617870",,house
"223288691",Skopje City Mall,parking
"223381752",Кит Го,
"223386513",Хотел Мериот Скопје,hotel
"223409538",Хотел Резиденс Ин,hotel
"223409735",,
"223409736",,
"223409737",,
"223413061",Manhattan Cafe,cafe
"223420073",Пензионерски дом,retirement_home
"223427542",Св. Петар и Павле,church
"223538833",,
"223539604",Св. Злата Мегленска,church
"223540188",,
"223556985",Husein Shah,mosque
"223556986",,house
"223556988",,
"223672986",,
"223672987",,
"223672991",,
"223672993",,
"223860329",,
"223860331",,
"223860333",,house
"223860336",,house
"223860340",,
"223860341",,
"223860343",,
"223860345",,
"223860346",,house
"223860347",,
"223863471",,
"223863474",,
"223863475",,
"223863477",,
"223863479",,
"223863482",,
"223869150",Св. Спас,place_of_worship
"224361717",,
"224361722",,
"224370479",,
"224469844",,
"224469846",,
"224495829",,
"224495831",,
"224495833",,roof
"224735410",,
"224735411",,
"224735413",Браќа Миладиновци,library
"224735414",,
"224735415",,
"224735416",Матична Служба,public
"224738508",,commercial
"224738509",,
"225863472",ПСС Усје,vehicle_inspecti
"225880992",ПСС ЗАЈЧЕВ РИД,retail
"225900703",,
"227637840",,
"227638079",,garages
"227638391",,
"227638484",,garages
"227639675",,residential
"227639685",,hangar
"227769882",,residential
"227770079",,residential
"227770080",,residential
"227770081",,residential
"227770082",,residential
"227770083",,residential
"227770084",,residential
"227770228",,residential
"227770275",,residential
"227770846",,residential
"227770847",,residential
"227771532",,
"227772223",,residential
"227772254",,residential
"227772255",,residential
"227773568",,
"227774047",,
"227774048",,
"227774049",,
"227933853",,house
"227933864",,residential
"227933867",,residential
"227933874",,residential
"227933933",,residential
"227934042",,residential
"227934177",,house
"227934205",,residential
"227934206",,residential
"227934586",Напредок,office
"227934914",,car_wash
"227934915",,
"227935053",,residential
"227935070",,residential
"227935114",,residential
"227935147",,residential
"227935151",,residential
"227935295",,residential
"227935383",,residential
"227935461",,residential
"227935477",,residential
"227935484",,residential
"227935574",,residential
"227935585",,residential
"227935634",,residential
"227935636",,residential
"227935655",,residential
"227935765",,residential
"227935889",,office
"227935890",,office
"227935891",,office
"227935934",,residential
"227935972",,residential
"227937957",,industrial
"227937958",,industrial
"227938051",,industrial
"227938067",,industrial
"227938094",,industrial
"227938128",,industrial
"227938141",,industrial
"227938500",,residential
"227938528",,residential
"227939966",,
"227939967",,
"227940062",,
"227942311",Виталија,manufacture
"227943896",,
"227943897",,
"227943898",,
"227943899",,
"227958646",Топлификација Исток,industrial
"227959101",,car_wash
"227959141",Lukoil,roof
"227959578",,
"228055998",Лукоил,roof
"228056662",Маџари,train_station
"228740949",,house
"228740950",,house
"228741028",,house
"228741334",,house
"228741335",,house
"228741667",,house
"228741672",,house
"228741704",,house
"228741705",,house
"228742085",,house
"228742086",,house
"228742087",,house
"228742181",,garage
"228742704",,house
"228742705",,house
"228742706",,house
"228742707",,house
"228742779",,garage
"228745688",,house
"228745840",,house
"228746023",,house
"228746296",,house
"228746727",Тинекс,retail
"228747321",,house
"228747322",,house
"228747323",,house
"228747324",,house
"228747505",,house
"228747506",,house
"228747566",,house
"228747567",,house
"228747568",,house
"228747569",,house
"228747648",,house
"228747649",,house
"228747650",,house
"228748495",Киа Моторс Македонија,
"228748573",Електрометал,
"229822502",,residential
"229923843",,parking
"229930498",Јавно обвинителство на Ма,public
"229930501",Уставен суд на Македонија,office
"229930502",Археолошки музеј на Макед,public
"229939243",,
"229939244",Жичнички погон,
"230351055",,mosque
"230351059",Св. Атанас,church
"230401179",,residential
"230446671",ИскраАТГ,commercial
"230982226",Македонска Филхармонија,theatre
"231126038",Backpackers Hostel,hostel
"231157402",,
"231349620",,house
"231349621",,house
"231349622",,house
"231349624",,house
"231349626",,house
"231349628",,house
"231349629",,house
"231349630",,house
"231349631",,house
"231349632",,house
"231349634",,house
"231349635",,house
"231349636",,house
"231349637",,house
"231349638",,house
"231349639",,house
"231349640",,house
"231349641",,house
"231952330",Агенција за разузнавање Р,office
"231952331",,
"231952332",,
"231952336",,
"231952860",,
"231952864",,
"231952867",,
"232884853","12",
"233262863",,house
"233706448",,
"233726931",,residential
"233726932",,
"233728199",,residential
"233728271",,
"233728272",,
"233728273",,
"233728283",,
"233728284",,residential
"233728296",,
"233728385",,
"233731705",,
"233731706",,
"233731909",,apartments
"233731910",,
"233731911",,
"233732207",,
"233732208",,
"233732209",,
"233732210",,
"233732337",,
"233732338",,
"236530531",,apartments
"236530532",,apartments
"236531320",,apartments
"236531323",,
"236531327",,apartments
"236531515",,
"236532082",,
"236532083",,
"236532084",,
"236532086",,
"236532087",,
"236532088",,
"236534580",,
"236534581",,
"236534582",,
"236535214",,
"236535215",,
"236535216",,
"236535217",,
"236539239",Рулет,restaurant
"236542248",,
"236542249",,
"236728354",,
"236728355",,
"237990969",,
"239328980",,
"239328981",,
"239422349",Порта Македонија,monument
"239456772",,
"239456773",,
"239456774",,
"239456775",,
"239456776",,
"239456777",,
"239456778",,
"239456779",,
"239456780",,
"239456781",,
"239456782",,
"239456783",,apartments
"239456784",,
"239456785",,
"239456786",,apartments
"239456787",,
"239456789",,
"239456790",,
"239456792",,
"239456793",,
"239456794",,
"239456795",,
"239456796",,
"239456797",,
"239456798",,
"239456799",,
"242183685",ПЗУ Биопсија,doctors
"242205055",,
"242205058",,
"242205060",,
"242205061",,
"242205062",,
"242205063",,
"242545718",Zlatno petle,fast_food
"242545719",,
"244812163",,place_of_worship
"244812164",Ел Калем,museum
"244829339",,apartments
"244829340",,apartments
"244829341",,apartments
"244829342",,apartments
"245953312",Австрија,embassy
"245968815",,
"245968816",Исламска Република Иран,embassy
"245968817",Pine Hotel,hotel
"245968818",,
"245968819",,
"245968821",,
"245968822",,
"245968823",,
"245968825",,
"245968826",,
"248508250",,
"248508253",,
"248508254",,
"248508256",,
"248508258",,
"248508259",,
"248508261",,
"248508262",,
"248508264",,
"248508266",,
"248508267",,
"248508269",,
"248508270",,
"248508272",,
"248508273",,
"248508275",,
"248508277",,
"248508278",,
"248508279",,
"248508281",,
"248508282",,
"248508284",Sopotsko,restaurant
"248508286",,
"248508291",,
"248508293",,
"248508295",,
"248508296",,
"248521651",,
"248521653",Вила Рагуза,hotel
"248521654",,
"248521656",,
"248521657",,
"248521658",,
"248521660",,
"248521662",,
"248521664",Panoramika Design Hotel,hotel
"248521665",,
"248521667",,
"248521669",,
"248521670",,
"248521672",Вила Гала,guest_house
"248521674",,
"248521675",,
"248521677",,
"248521679",,
"248521681",,
"248521682",,
"248528959",Ambasada na Republika Češka,
"248625651",,residential
"248643485",,
"248643489",,
"248643491",,
"248643493",,
"248643494",,
"248643496",Полициска Станица Водно,police
"248643497",,
"248643499",,
"248643501",,
"248643502",,
"248643503",,
"248643506",,
"248643507",,
"248643509",,
"248643510",,
"248643513",,
"248643514",,
"248643516",,
"248643518",,
"248643520",,
"248643522",,
"248643524",,
"248643686",,
"250274769",ТЦ Скопјанка,
"250274955",,apartments
"251145740",Зур,shop
"251145803",Маки,shop
"251146836",,shop
"251602323",Кам Маркет,shop
"251671126",Просветно Дело,warehouse
"251701357",,residential
"251701375",,residential
"251701387",,residential
"251701518",,residential
"251701523",,residential
"251701547",,residential
"251701682",,residential
"251701683",,residential
"253331167",,
"253455492",,
"253455493",,
"253455494",,
"253455495",,
"253455498",,
"253455499",,
"253455500",,
"254343472",,
"254343473",,
"254343474",,
"254343475",,
"254343476",,office
"254343477",,residential
"254343478",Iva,fast_food
"254488374",,
"254489267",Euro 07,
"255729364",,
"263871750",Doma,restaurant
"266131949",Hotel City Park,hotel
"266133468",,
"266133470",,
"266133471",,
"266413484",,apartments
"270001580",,apartments
"272255719",,apartments
"279392654",Kуќа,restaurant
"279392655",Opera House Hotel Skopje,hotel
"279392656",,
"279392657",,
"279392658",,
"279392659",Luxury Skopje Apartments,apartments
"279392661",,
"279392662",,
"279392663",,
"279392664",,
"279392665",,
"279392666",,
"279392671",,
"279717410",Capitol Mall & Residence,
"281860113",,apartments
"281860114",,
"281860115",,apartments
"283877185",АД за изградба и стопанису,public
"283877186",ПУИГ,
"284468236",Трговски Лисиче,
"284468240",АТОМ,industrial
"284468241",,
"284468242",,
"284468243",,
"284468244",,
"284468247",Полициска Станица Аеродро,police
"284468249",Полициска Станица Воен Ба,police
"284468250",ФФМ,
"284497892",,
"284497896",,school
"284497897",,school
"284497898",,school
"284497899",,school
"284497901",,kindergarten
"284497902",,kindergarten
"284497903",,kindergarten
"284497908",,
"284497911",,
"284497916",Fx3x,
"284497923",,
"284497926",,
"284497927",,
"284497929",,
"284497930",,
"284497937",,
"284497938",Градинка „Сонце“,kindergarten
"284497940",,
"284497941",,
"284497942",,
"284497943",,
"284497944",,
"284497945",,
"284497946",,
"284497948",,
"284497949",,
"284497950",,
"284497951",,
"284497952",,
"284497953",,
"284497954",,
"284497955",,
"284497956",,residential
"284497957",,residential
"284497958",,
"284497959",,
"284497960",,
"284497961",,
"284497962",,
"284497963",,
"284497964",,
"284497965",,
"284497966",,
"284497971",,
"284540687",Млекара Здравје Радово,industrial
"284613221",Supermarket,
"284663554",,
"284663556",,
"284663557",,
"284663559",,school
"284663562",,
"284663563",,
"284663564",,
"284663565",,
"284663566",,
"284663567",,
"284663568",,
"284663570",,
"284663571",,
"284663572",,
"284663573",,
"284663574",,
"284663575",,
"284663576",,
"284663577",,
"284663578",,
"284663579",,
"284663580",,
"284663581",,
"284663583",,
"284663584",,
"284663585",,
"284663587",,
"284663588",,
"284663589",,
"284663591",,
"284663593",,
"284663594",,
"284663596",,
"284663598",,
"284663613",,
"284663620",,
"284663622",,
"284742173",,
"284742175",,
"284742178",,
"284742180",,
"284742182",,
"284742184",,
"284742187",,
"284742189",,
"284742191",,
"284742193",,
"284742196",,
"284742198",,
"284742200",,
"284742202",,
"284742205",,
"284742207",,
"284742209",,
"284742211",,
"284742213",,
"284742214",,
"284742215",,
"284742216",,
"284742234",,
"284742236",,
"284742238",,
"284742241",,
"284742243",,
"284742245",,
"284742247",,
"284742249",,
"284742262",,
"284742264",,
"284742266",,
"284742268",,
"284742270",,
"284742273",,
"284742275",,
"284742277",,
"284742279",,
"284742281",,
"284742283",,
"284742285",,
"284742287",,
"284742289",,
"284742291",,
"284742292",,
"284742294",,
"284742296",,
"284742298",,
"284742300",,
"284742302",,
"284742304",,
"284742306",,
"284742308",,
"284742310",,
"284742311",,
"284742313",,
"284742322",,
"284742324",,
"284742325",,
"284742326",,
"284742327",,
"284742328",,
"284742329",,
"284742330",,
"284742331",К.У.Д.,
"284743280",,
"284928804",,
"284928805",,
"284928806",,
"284928807",,
"284928808",,
"284928810",,
"284928811",,
"284928812",,
"284928814",,
"284928815",,
"284928816",,
"284928817",,
"284928819",,apartments
"284928820",,apartments
"284928821",,apartments
"284928823",,apartments
"284928824",,
"284928825",,apartments
"284928826",,
"284928828",,
"284928829",,
"284928831",,
"284928832",,
"284928833",,
"284928834",,
"284928836",,
"284928837",,
"284928838",,
"284928839",,
"284928841",,
"284928842",Пушкинова бр.7,residential
"284928844",,
"284928845",,
"284928846",,
"284928847",,
"284928849",,
"284928850",,
"284928851",,
"284928852",,
"284928854",,
"284928855",,
"284928857",,
"284928858",,
"284928859",,
"284928860",,
"284928862",,
"284928863",,
"284928864",,
"284928867",,
"284928868",,
"284928871",,
"284928872",,
"284928873",,
"284928875",,
"284928877",,
"284928878",,
"284928880",,
"284928882",,
"284928883",,
"284928884",,
"284928886",,
"284928887",,
"284928888",,
"284928889",,
"284928891",,
"284928892",,
"284928893",,
"284928894",,
"284928896",,
"284928897",,
"284928899",,
"284928900",,
"284928901",,
"284928902",,
"284928904",,
"284928905",,
"284928906",,
"284928907",,
"284928909",,
"284928911",,
"284928912",,
"285071260",Жито Лукс,
"285071262",,
"285071263",,
"285071265",,
"285071267",,
"285071268",,
"285071270",,
"285071272",,
"285071274",,
"285071276",,
"285071278",,
"285071281",,
"285071284",,
"285071286",,
"285071288",,
"285071290",,
"285071292",,
"285071294",,
"285071299",Младински Хостел,hostel
"285071300",,
"288479841","Famord (Lord Impeks, Lipterm, Fareks)",commercial
"289355468",,cafe
"289356124",,
"295526113",Араста-џамија,place_of_worship
"298080420",,apartments
"298080426",Интермед,residential
"298080427",,residential
"298080429",,residential
"298080430",,residential
"298080432",,residential
"298284038",,
"298284039",,
"298286867",Тутунски Комбинат Влае (за,
"301761696",,
"301761698",Ramstore,
"302754976",Solun,hotel
"302827713",,
"302827726",,
"302827732",,
"302830918",,
"304656919",,
"304656926",,
"305323351",Cханти Хостел 2,hostel
"305323352",Арт Хостел,hostel
"305323353",,
"305323354",,
"305323355",,
"305323356",,
"305323359",,
"305515723",,apartments
"305515724",,house
"305533445",South East European University,university
"305533446",,
"305533447",,
"305533449",Halkbank,bank
"305533450",,
"305533452",Ресторан Кej,restaurant
"305533454",,
"305533466",,
"305533472",,
"305533473",,
"305533474",,
"305533475",,
"305647154",Urban Hostel,hostel
"305647155",,
"305647156",Бравос,restaurant
"305647157",,apartments
"305733816",,kiosk
"306562211",,apartments
"313730596",,commercial
"315051435",,apartments
"315051436",,apartments
"315053214",,house
"315081908",,residential
"315081930",,residential
"315086761",Georgi Pophristov 6,residential
"315086772",,residential
"315097898",,residential
"315098199",,residential
"315099259",Трговски центар,commercial
"315099260",Трговски центар,commercial
"315249815",,residential
"315249816",,residential
"315249817",,residential
"315538782",,residential
"315538786",,residential
"315538787",,residential
"315539860",,residential
"315557151",,detached
"315557152",,detached
"315558847",,detached
"315559035",,kindergarten
"315559036",Детска градинка Пролет 2,kindergarten
"315578780",,commercial
"315729125",,detached
"315743620",,residential
"315746083",,residential
"315746084",,residential
"315746085",,residential
"315746086",,residential
"315746087",,residential
"315746089",,residential
"316886720",,residential
"317645257",Оватион Мирослав Крлежа 56,
"322459677",,
"322461208",,apartments
"322461209",,apartments
"322461210",,apartments
"322461211",,apartments
"322461212",,apartments
"324186186",,residential
"324186187",,residential
"324186188",,residential
"324186189",,
"324186190",,residential
"324186191",,residential
"324186192",,
"324186193",,residential
"324186194",,residential
"324186195",,residential
"324186196",,residential
"324186197",,residential
"324186198",,residential
"324186199",,
"326348478",,
"327369842",Crkva Majka Tereza,construction
"330882111",,detached
"330882112",,detached
"330882113",,detached
"330882114",,detached
"330882115",,detached
"330882116",,detached
"330882117",,detached
"332382509",Od Nas Za Vas,restaurant
"337169429",,residential
"337169430",,residential
"337169431",,residential
"337179907",,residential
"337179908",,residential
"337179909",,residential
"337179910",,residential
"337179911",,residential
"337179912",,residential
"337179913",,residential
"337184506",,residential
"337184508",,residential
"337184509",,residential
"337184510",,residential
"337184511",,
"337184512",Mini Market,
"338339104",,residential
"338724700",,residential
"338724701",,residential
"338724702",,residential
"338724703",,residential
"341197519",,apartments
"341199124",,
"341199125",,
"341414250",,residential
"341414251",,residential
"341414253",,residential
"341471097",,
"341512488",,apartments
"341512489",,apartments
"341512490",,house
"341512491",,ruins
"342462529",Хрватска,office
"344078716",Гранд престиж,apartments
"344078717",Гранд Престиж,residential
"344078719",Скара Бар,commercial
"347272158",Бетон АД Скопје,
"350447486",Пазар Ѓорче Петров,marketplace
"350616687",,
"350616688",,house
"350616689",,house
"350616690",,house
"350616691",,house
"350616692",,house
"350616693",,house
"350616694",,house
"350616695",,house
"354570866",,
"354570870",,
"354570873",,
"354570877",,
"355764175",Еврејска заедница во Репу,place_of_worship
"355766653",Кашмир Арт Кафе,cafe
"357827837",Воденица,restaurant
"357827839",Дукат,restaurant
"358213015",69 - Либералната партија на,bungalow
"358213016",,apartments
"358213017",,apartments
"358213018",,apartments
"358213019",,roof
"358213020",,apartments
"358213021",,detached
"358213023",,detached
"358213046",Макпетрол Козле,retail
"358395457",Комплекс „Македонија“,apartments
"358395458",Комплекс „Македонија“,apartments
"358395459",,roof
"358395460",,detached
"358395461",,detached
"358395462",,detached
"358395463",,detached
"358395464",,detached
"358395487",Кaфе бар „Форца“,pub
"358395488",Макпетрол,fuel
"358395489",ТЦЦ Гранд Плаза,hotel
"358508410",,retail
"358508418",пазарчето Тафталиџе,roof
"358611530",,retail
"358611531",,roof
"358611532",,apartments
"358611533",,apartments
"358611545",,
"358611556",,retail
"358611565",,retail
"358611575",,garages
"358611584",,apartments
"358611596",,apartments
"358611609",,apartments
"358611620",,apartments
"358611631",,apartments
"358611632",,apartments
"358611633",,apartments
"358611634",,detached
"358611635",,detached
"358611636",,detached
"358611637",,detached
"358611640",,detached
"358611641",,detached
"358611642",,apartments
"358611643",,apartments
"358611644",,apartments
"358611645",,apartments
"358611646",,apartments
"358611648",Ресторан 14,restaurant
"358611654",magic kisel,car_wash
"359237793",Украина,embassy
"359238452",,
"359242634",Косово,office
"359373323",,
"359373325",,
"359387443",Кинеска амбасада,office
"359516620",,house
"359516623",,house
"359516626",,house
"359516630",,house
"359516633",,
"359516636",,house
"359516639",,house
"359516644",,house
"359516648",,
"359516651",,house
"359524596",,office
"359962186",,roof
"359962187",,
"360117574",Ден и Ноќ,commercial
"360117575",Хубо Маркет,retail
"360572581",,service
"360572606",,service
"360572608",,service
"360572609",,service
"361206486",,residential
"361206487",,residential
"361206488",,apartments
"361206489",,residential
"361206490",,
"361206491",,
"361206492",,apartments
"361206493",,residential
"361206494",,residential
"361206495",,residential
"361206496",,residential
"361206497",,residential
"361226160",,residential
"361226163",,residential
"361293725",,residential
"361975095",,
"361977245",Корнер / Баба Цана,restaurant
"362584628",,
"362584629",,
"363161117",,
"363752318",,farm
"363752319",,roof
"363752320",,roof
"363752321",,farm
"363752324",,house
"363752325",,house
"363752326",,house
"363752328",,house
"363752330",,apartments
"363752332",,house
"363752333",,house
"363752334",,apartments
"363752335",,house
"363752336",,house
"363752338",Skopski Merak,restaurant
"363752346",Нептун Аеродром,retail
"364669936",Kulla Alinea,restaurant
"365739791",,industrial
"365739795",,industrial
"365739799",,industrial
"365739803",,industrial
"365739806",TNT,industrial
"365739808",,industrial
"365739812",,industrial
"365739816",,industrial
"365994690",,
"365998801",Aktiva,restaurant
"365998804",,residential
"365998806",,residential
"365998808",,residential
"365998810",,residential
"365998812",,garage
"365998814",,residential
"365998816",,
"366355997",,industrial
"366355998",,industrial
"366670744",,residential
"366809709",,
"366855697",,residential
"367168000",,
"368250859",Hotel Europe,commercial
"368250861",,
"368250863",,
"368250864",,
"368254159",,
"368254160",,
"368254161",,
"368254162",,
"368254163",,
"371513231",Scope Innovations,
"371513232",,
"371513233",,
"371513234",,
"371513235",,
"371513236",,
"371513237",,
"371513238",Аминта Трети 14а,apartments
"371513239",,
"371513240",,
"371513241",,
"371513242",,
"371513243",,
"371513244",,
"371513245",,
"371513246",,
"371513247",,
"371513248",,
"371513249",,
"371513250",,
"371513251",,
"371521105",,house
"371523413",,house
"374138290",,apartments
"374748420",Прима мебел,
"375390535",,house
"375390537",,house
"375390538",,
"375390540",,
"375554080",,
"376873665",,residential
"376873666",,ruins
"376873667",,residential
"377141434",,
"377141435",,
"377141436",,
"378122454",,
"378122461",Исламската верска заедниц,office
"378291423",,residential
"378291425",,residential
"378291431",,college
"378443087",Албанија,commercial
"378452953",Резиденција на Европска У,house
"379056119",,residential
"379056120",,residential
"379056121",,residential
"379056122",,residential
"379056124",,residential
"379056125",,residential
"379056126",,residential
"379056127",,residential
"379056128",,residential
"379056130",,residential
"379056131",,residential
"379056132",,residential
"379056133",,residential
"379056134",,residential
"379056136",,residential
"379056137",,residential
"379056138",,residential
"379056140",,residential
"379056142",,residential
"379056143",,residential
"379056144",,residential
"379056146",,residential
"379056148",,residential
"379056149",,residential
"379056151",,residential
"379056152",,residential
"379056154",,residential
"379056156",,residential
"379056158",,residential
"379056160",,residential
"379394450",,
"379394451",,
"379394452",,
"379394453",,
"379394454",,
"379712400",Германска амбасада,embassy
"379748884",Премиер,hotel
"379878802",,
"379878803",Стопанска банка,bank
"379878806",Хамбург,hotel
"379882699",Министерство за земјоделс,commercial
"379884572",Софка Парк - Кај Ефто,hotel
"379884573",,
"379884574",Томче Софка,restaurant
"379886292",,
"379896010",Калабалак,restaurant
"379896972",,
"379901758",,
"379905370",Вила Силија,hotel
"379909636",,
"379915248",,
"380110911",,
"380110912",,
"380110913",,
"380110914",,
"380110915",,
"384659874",,
"384659875",,ruins
"384659876",,
"384659877",,ruins
"384659878",,
"385547370",Rio Kaffe,
"385547371",Sara Fashion,
"385547372",,
"386292371",Satra,
"386292372",Jugoeksport Stil,
"386527873",Customs Terminal,
"386527874",Deni International,
"386708023",,
"386708024",,
"386708025",,
"386708026",,
"386708027",,apartments
"386708028",,
"386708031",,
"386708032",,
"386708033",,
"386708034",,
"386708036",,
"386708038",,
"386708040",,
"386708041",,apartments
"386708043",,
"386708045",,
"386708046",MM Studio,
"386708048",,
"386708049",,
"386708050",,
"386708052",,
"386708054",,
"386708055",,
"386708056",,
"386708057",,
"386708059",,apartments
"386708060",,
"386708061",,
"386708062",,
"386708065",,apartments
"386708070",,pub
"386708071",,
"386708072",,apartments
"386708075",,
"386708076",,
"386708077",,apartments
"386708078",,apartments
"386708079",,detached
"386708080",,
"386708082",,apartments
"386708083",,
"386708084",,
"386708085",,
"386708086",,
"386708087",,
"386708088",,
"386708092",,
"386708093",,
"386708095",,
"386708096",,
"386708099",,apartments
"386708101",,
"386708102",,
"386866266",,
"386866267",,
"386866268",,
"386866269",,
"386866270",,
"386866271",,
"386866272",,
"388871332",Јавна Соба,restaurant
"388871333",,
"388871334",,
"388871335",,
"388871336",,
"388871339",,
"388871340",,
"388935050",,residential
"388935051",,residential
"388935052",,residential
"388935053",,residential
"388935054",,residential
"388935056",,residential
"388935057",,residential
"388935058",,residential
"388935059",,residential
"388935060",,residential
"388935061",,residential
"388935062",,residential
"388935063",,residential
"388935064",,residential
"388935065",,residential
"388935066",,residential
"388935067",,residential
"388935068",,residential
"388935069",,residential
"388935070",,residential
"388935071",,residential
"388935072",,residential
"388935073",,residential
"388935074",,residential
"388935075",,residential
"388935076",,residential
"388935077",,residential
"388935078",,residential
"388935079",,residential
"388935080",,residential
"388935081",,residential
"389224893",,residential
"389224894",,residential
"389224895",,greenhouse
"389224896",,
"389224897",,
"389224898",,
"389224899",,greenhouse
"389224900",,
"389224901",,residential
"389224902",,cowshed
"389224903",,ruins
"389224904",,greenhouse
"389224905",,greenhouse
"389224906",,house
"389224907",,
"389224908",,residential
"389224909",,residential
"389224910",,residential
"389224911",,
"389224912",,house
"389224913",,residential
"389224914",,
"389224915",,
"389229498",,residential
"389229499",,residential
"389229500",,residential
"389229501",,residential
"389229502",,residential
"389229503",,residential
"389229504",,residential
"389229505",,residential
"389229506",,residential
"389229507",,residential
"389229508",,residential
"389229509",,residential
"389777790",Hallkank,bank
"389884958",,
"389884959",,
"389884960",,
"389884961",,
"389884962",,
"389884963",,
"389884964",,
"389884965",,
"390083750",Art Mebel Centar,commercial
"390083751",,
"390083752",,
"390083753",,
"390083754",,greenhouse
"390083755",,
"390083756",,greenhouse
"390083757",,greenhouse
"390083758",,greenhouse
"390083759",,greenhouse
"390083760",,greenhouse
"390083761",,
"390083762",,
"390083763",,greenhouse
"390083764",,greenhouse
"390083765",,
"390083766",,greenhouse
"390083767",,
"390083768",réception centre for Asylum seekers,
"390108507",Imperial,commercial
"390108508",,
"390108509",,
"390108510",,
"390492756",,residential
"390492757",,residential
"390492758",,residential
"390492759",,residential
"390492760",,residential
"390492761",,residential
"390492762",,residential
"390492763",,residential
"390492764",,residential
"390621385",,industrial
"390621386",,industrial
"390621387",,industrial
"390621388",,industrial
"390621389",,industrial
"390621390",,shed
"390621391",,industrial
"390621392",,industrial
"390621393",,shed
"390621394",,industrial
"390621395",,industrial
"390621396",,industrial
"391440876",,house
"391805345",,
"391805346",,
"391805347",,
"391805348",,
"391805349",,
"391805350",,
"391805351",,
"391805352",,
"391805353",,
"391805354",,
"391805355",,
"391805356",,
"391805357",,
"391805358",,residential
"391805359",,
"393237748",Турбе на Иса-бег,place_of_worship
"401061076",,garages
"401061077",,residential
"401061078",,residential
"401061079",,residential
"401061080",,residential
"401061081",,residential
"401061082",,garage
"401061083",,residential
"401061085",,residential
"401919837",,shed
"404384221",,school
"404771871",,residential
"404771872",,residential
"404771873",,residential
"405877741",Tinex,commercial
"405877744",,
"405877746",,
"405877748",,
"405877751",,
"405877753",,house
"405877757",,
"405877759",,
"405877761",Filtrola Filter,commercial
"406012678",,greenhouse
"406012680",,
"406012682",,house
"406012683",,residential
"406012685",,residential
"406012687",,shed
"406012688",,
"406012690",,residential
"406012692",,greenhouse
"406012693",,
"406012695",,
"406012696",,
"406012697",,apartments
"406012698",,greenhouse
"406012700",,
"406012701",,
"406012702",,
"406012703",,
"406012704",,
"406012705",,
"406012706",,
"406012707",,
"406012708",,house
"406012709",,residential
"406012710",,house
"406397788",Мотоцентар,shop
"406397789",,shop
"406456332",,shed
"407013892",Besa Petrol,roof
"407013893",,industrial
"407013894",VBI group Bus leasing,works
